site_id,lat,lon,source,state,date,ls_type,trigger,landslide_occurred
negative_mizoram_00303,23.721636442654038,91.95443521323102,negative_sample,Mizoram,,none,none,0
negative_mizoram_00304,22.838177120849377,93.14436575378102,negative_sample,Mizoram,,none,none,0
negative_mizoram_00305,22.55526013227412,92.69724943173642,negative_sample,Mizoram,,none,none,0
negative_mizoram_00306,23.57414037052337,91.81095509810362,negative_sample,Mizoram,,none,none,0
negative_mizoram_00307,24.06672979126554,92.95461567001763,negative_sample,Mizoram,,none,none,0
negative_mizoram_00308,24.033229774994027,92.63706496683402,negative_sample,Mizoram,,none,none,0
negative_mizoram_00309,23.26443330762579,92.49705489774486,negative_sample,Mizoram,,none,none,0
negative_mizoram_00310,23.488491648900144,92.31606799195147,negative_sample,Mizoram,,none,none,0
negative_mizoram_00311,23.499754668673592,93.15485955376403,negative_sample,Mizoram,,none,none,0
negative_mizoram_00312,23.055326668322113,92.24652560301163,negative_sample,Mizoram,,none,none,0
negative_mizoram_00313,23.607546988075985,92.37691449508007,negative_sample,Mizoram,,none,none,0
negative_mizoram_00314,22.859985650610515,92.30526932400153,negative_sample,Mizoram,,none,none,0
negative_mizoram_00315,23.447118206854093,92.41186715161159,negative_sample,Mizoram,,none,none,0
negative_mizoram_00316,23.670533388149085,92.43114711606214,negative_sample,Mizoram,,none,none,0
negative_mizoram_00317,22.83896024486743,92.5968598999279,negative_sample,Mizoram,,none,none,0
negative_mizoram_00318,22.98133825739694,92.22336048385066,negative_sample,Mizoram,,none,none,0
negative_mizoram_00319,23.007177910344318,92.89884585673607,negative_sample,Mizoram,,none,none,0
negative_mizoram_00320,23.43417413001415,91.98853759776485,negative_sample,Mizoram,,none,none,0
negative_mizoram_00321,22.683259011369614,92.95688533786404,negative_sample,Mizoram,,none,none,0
negative_mizoram_00322,23.695611241119288,92.67381841547986,negative_sample,Mizoram,,none,none,0
negative_mizoram_00323,23.72383026194801,91.673517095429,negative_sample,Mizoram,,none,none,0
negative_mizoram_00324,24.14627752919019,92.93526385379117,negative_sample,Mizoram,,none,none,0
negative_mizoram_00325,23.19576330327885,92.49307758016776,negative_sample,Mizoram,,none,none,0
negative_mizoram_00326,23.440091660151538,92.27227860688191,negative_sample,Mizoram,,none,none,0
negative_mizoram_00327,23.271612577961854,92.99155315442032,negative_sample,Mizoram,,none,none,0
negative_mizoram_00328,23.511910827981886,91.94033562530599,negative_sample,Mizoram,,none,none,0
negative_mizoram_00329,22.97118128366439,93.17634363833945,negative_sample,Mizoram,,none,none,0
negative_mizoram_00330,23.43840599368358,92.46684821585418,negative_sample,Mizoram,,none,none,0
negative_mizoram_00331,23.543740119015418,93.36248971886525,negative_sample,Mizoram,,none,none,0
negative_mizoram_00332,22.960161544904107,92.36520910199147,negative_sample,Mizoram,,none,none,0
negative_mizoram_00333,24.110783471140124,93.02706991952279,negative_sample,Mizoram,,none,none,0
negative_mizoram_00334,22.451943582367658,92.83980170740388,negative_sample,Mizoram,,none,none,0
negative_mizoram_00335,22.976765659372198,92.80078855956407,negative_sample,Mizoram,,none,none,0
negative_mizoram_00336,22.14863372428703,92.71197995574141,negative_sample,Mizoram,,none,none,0
negative_mizoram_00337,23.33473719919664,92.4309847447845,negative_sample,Mizoram,,none,none,0
negative_mizoram_00338,24.040065222166604,92.32943697055259,negative_sample,Mizoram,,none,none,0
negative_mizoram_00339,24.19366635338339,92.77096621404621,negative_sample,Mizoram,,none,none,0
negative_mizoram_00340,22.792341572074452,92.8678501727365,negative_sample,Mizoram,,none,none,0
negative_mizoram_00341,24.30273235038163,92.56195490197457,negative_sample,Mizoram,,none,none,0
negative_mizoram_00342,23.027193921623148,92.62021672740421,negative_sample,Mizoram,,none,none,0
negative_mizoram_00343,23.38699916389646,92.58124583834955,negative_sample,Mizoram,,none,none,0
negative_mizoram_00344,23.23802843810059,92.86613421118146,negative_sample,Mizoram,,none,none,0
negative_mizoram_00345,23.00039998476903,92.42145639333567,negative_sample,Mizoram,,none,none,0
negative_mizoram_00346,23.013106830543702,92.2517633350127,negative_sample,Mizoram,,none,none,0
negative_mizoram_00347,23.147339316583757,93.00043463094393,negative_sample,Mizoram,,none,none,0
negative_mizoram_00348,23.556063681141126,93.27038077973579,negative_sample,Mizoram,,none,none,0
negative_mizoram_00349,23.318758963668607,91.99599306847334,negative_sample,Mizoram,,none,none,0
negative_mizoram_00350,23.44868149817119,91.95378678161599,negative_sample,Mizoram,,none,none,0
negative_mizoram_00351,23.371558453888078,93.2377403494655,negative_sample,Mizoram,,none,none,0
negative_mizoram_00352,22.546593438959473,92.72500122732683,negative_sample,Mizoram,,none,none,0
negative_west_bengal_00353,26.84976871330286,88.37284260754143,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00354,26.804369995656394,88.79201848596115,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00355,26.774902720784652,89.26975074721084,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00356,26.936985340789107,88.24723772429172,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00357,26.942184025056527,88.93308505736707,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00358,26.92727288483893,88.8777347809123,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00359,26.804035832028305,89.05521380637624,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00360,27.006146435546153,88.781054765317,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00361,26.90121106056679,88.68579424759531,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00362,26.918282168880978,89.29415138647852,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00363,26.778012268147332,89.24687588547907,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00364,26.927498844511472,88.6637837477224,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00365,26.826448108851427,88.31397550733304,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00366,27.039221850604463,88.98414478022161,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00367,26.928838877938215,88.1850466539207,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00368,26.81033885657792,89.4338772295296,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00369,26.77859153561821,88.66898774724156,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00370,26.88493167045059,88.84646337793811,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00371,26.826139806718594,88.5908531516976,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00372,26.873697818052683,88.5727483122892,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00373,26.93534212188723,88.86262823760548,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00374,26.823813275825483,88.73695249373408,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00375,26.966246308449737,88.64208593570712,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00376,26.822150226218326,89.41962101061713,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00377,26.827817468110453,88.46010075853488,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00378,26.904875862312554,88.78402814305971,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00379,26.878156997832185,89.35284118931722,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00380,26.796693811909364,89.45811548113684,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00381,26.73554681808195,89.41621460203807,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00382,27.05995089895253,88.72625979815176,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00383,26.784744466930285,88.68684386668984,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00384,26.739858504860628,89.32409842151628,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00385,26.790525292736813,88.84770595428054,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00386,26.826795514744546,88.51130088339812,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00387,27.10905036119006,88.44252037259147,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00388,26.79563854418105,89.37123516274498,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00389,26.803884668760546,89.48016802814651,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00390,27.11928113072952,88.15277773503688,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00391,26.754897293513398,89.33307210375058,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00392,26.90916840277343,89.28051199801162,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00393,26.833559575342978,89.31541334306587,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00394,26.940746469921272,88.90534309015295,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00395,26.886431254892734,89.0380570568416,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00396,26.94952838523971,89.19665533051625,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00397,26.880358271419038,89.3793667214649,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00398,26.990580816597856,88.62913496910629,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00399,27.118135763329633,88.6481335528325,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00400,26.81865044365158,89.316000452128,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00401,26.805405621033685,88.47747557641561,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00402,26.913264899551486,88.86085336082455,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00403,26.79100472751869,89.13421152596108,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00404,26.775031719392672,88.62132630572519,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00405,26.949052449550326,89.13093119529276,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00406,26.912210152705992,89.25451592050456,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00407,26.92219798253343,88.64445330344307,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00408,26.729977343347375,89.49352583071457,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00409,26.8433259982702,89.34148640338282,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00410,26.83453531978666,89.015080178694,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00411,26.998221762492285,88.99087601468477,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00412,26.999052124770177,89.084127193038,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00413,27.033558516101557,88.29343495190814,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00414,26.911937080921753,88.19193266000245,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00415,26.99716546177027,88.89921941671946,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00416,26.988428483049436,88.94823811930154,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00417,26.72707149689136,89.29571868422498,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00418,26.929069837562686,88.92665950521778,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00419,26.780824215304488,88.81833307402206,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00420,26.972645871642822,88.12218708035937,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00421,27.15559119762615,88.32538392141292,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00422,27.066146428356532,88.75458287210921,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00423,27.138196325568202,88.45248547439047,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00424,27.06439636089096,88.90090879775562,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00425,26.833085090962648,88.44128288276198,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00426,26.82124293804145,88.48535053505758,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00427,26.849825878014382,88.51645779666255,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00428,26.96810763788533,88.97922540856938,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00429,27.00552208129594,88.90971515062074,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00430,27.060985367814986,88.74803517921497,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00431,26.854670452724584,88.62363368368058,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00432,26.77890992566871,88.59503688380025,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00433,26.82723755272031,89.15988879627437,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00434,26.768259225822643,89.48085241446678,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00435,26.910876750929017,89.07785654319134,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00436,26.839681049967144,88.89068349868418,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00437,26.868961886114704,88.86268193698494,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00438,26.7423282362224,89.25277920838,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00439,26.989123102981818,88.85900434053895,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00440,26.778745055124478,88.75736415041753,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00441,27.149920151645485,88.40368722537438,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00442,26.897351857124235,89.09144981604095,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00443,26.767363295291663,89.0200849331777,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00444,26.728632782351237,89.29947018859865,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00445,26.942991272162466,88.8547555882376,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00446,26.873557666891536,89.28841385081421,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00447,26.79990054315971,88.35953054462358,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00448,26.797763015414837,89.29011395836936,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00449,26.810805484808718,89.48572722988902,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00450,26.856824760141258,88.54306384001876,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00451,26.761476594820962,88.88270028328903,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00452,27.030597354669816,88.32273362947466,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00453,26.94892986353726,88.75806865754247,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00454,26.745221729936794,89.1523390641038,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00455,26.885923542545314,88.82826691221167,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00456,26.984247251918077,88.95120559932924,negative_sample,West Bengal,,none,none,0
negative_west_bengal_00457,26.899336890146568,88.64240266288704,negative_sample,West Bengal,,none,none,0
